Unnamed: 0,locality,proprety_type,price,bedrooms,area,equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_plot,facades,state,swimming_pool
649,4101 Jemeppe-sur-Meuse,House,90000,2.0,169.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,169.0,280.0,2.0, To renovate,0.0
650,6042 Charleroi Lodelinsart,House,90000,2.0,117.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,117.0,201.0,2.0, To renovate,0.0
651,6182 Souvret,House,90000,3.0,158.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,158.0,285.0,1.0,Good,0.0
652,7000 Mons,House,90000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, To renovate,0.0
653,6280 ACOZ,House,90000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
654,4800 Verviers,House,90000,4.0,130.0,Installed,0.0,0.0,1.0,20.0,1.0,20.0,130.0,55.0,2.0, To be done up,0.0
655,6250 Aiseau-Presles,House,90000,3.0,110.0,Not installed,0.0,0.0,0.0,10.0,1.0,250.0,110.0,378.0,3.0, To renovate,0.0
656,6240 Farciennes,House,90000,1.0,84.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,84.0,137.0,2.0, To be done up,0.0
657,6833 Ucimont,House,90000,3.0,108.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,108.0,132.0,2.0,Good,0.0
658,4821 Andrimont,House,90000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,136.0,3.0, To renovate,0.0
659,7700 Moeskroen,House,90000,2.0,201.0,Installed,0.0,0.0,1.0,14.0,0.0,5.0,201.0,223.0,2.0, To renovate,0.0
660,7850 Enghien,House,90000,2.0,65.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,65.0,53.0,2.0, To renovate,0.0
661,7390 Quaregnon,House,90000,2.0,110.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,110.0,230.0,2.0, To be done up,0.0
662,7340 Wasmes,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,197.0,2.0,Good,0.0
663,4540 Amay,House,90000,1.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,115.0,2.0, To be done up,0.0
664,5060 Auvelais,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,1320.0,4.0, To renovate,0.0
665,6200 Chtelet,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0, Good,0.0
666,7321 Blaton,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,115.0,2.0, To renovate,0.0
667,7340 WASMES,House,90000,2.0,201.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,160.0,1.0,Good,0.0
668,6000 Charleroi,House,90000,3.0,110.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,110.0,150.0,2.0,Good,0.0
669,6590 Momignies,House,90000,4.0,158.0,Installed,0.0,0.0,1.0,51.0,0.0,5.0,158.0,980.0,3.0,Good,0.0
670,4610 Beyne-Heusay,House,90000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,159.0,1.0, To renovate,0.0
671,7340 WASMES,House,90000,3.0,201.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
672,6460 Chimay,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0,Good,0.0
673,5560 Hulsonniaux,House,90000,4.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,495.0,4.0,Good,0.0
674,6590 Momignies,House,90000,4.0,159.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,159.0,201.0,1.0,Good,0.0
675,7320 Bernissart,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,440.0,2.0, To renovate,0.0
676,6460 Chimay,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
677,7100 Haine-Saint-Paul,House,90000,4.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
678,7600 Pruwelz,House,90000,3.0,90.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,90.0,80.0,2.0,Good,0.0
679,5651 Laneffe,House,90000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
680,6060 Gilly,House,90000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
681,6560 Erquelinnes,House,90000,4.0,141.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,141.0,1121.0,1.0,Good,0.0
682,5300 Sclayn,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,490.0,3.0,Good,0.0
683,7110 Strpy-Bracquegnies,House,90000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,130.0,2.0,Good,0.0
684,6030 Charleroi-Marchienne-au-Pont,House,90000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, Good,0.0
685,6280 Villers-Poterie,House,90000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
686,5570 Javingue,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
687,7020 Maisires,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
688,7301 Boussu Hornu,House,90000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,3.0,Good,0.0
689,7012 Jemappes,House,91000,2.0,90.0,Semi equipped,0.0,0.0,0.0,10.0,1.0,100.0,90.0,160.0,2.0, To renovate,0.0
690,7500 Tournai,House,91000,2.0,50.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,50.0,201.0,2.0, To be done up,0.0
691,4100 Seraing,House,92000,2.0,76.0,Installed,0.0,0.0,1.0,18.0,1.0,50.0,76.0,100.0,2.0, To be done up,0.0
692,2570 Duffel,House,92000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,171.0,3.0, To renovate,0.0
693,7700 Mouscron,House,92000,2.0,90.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,90.0,201.0,2.0, To renovate,0.0
694,6040 Jumet,House,92000,1.0,50.0,Hyper equipped,0.0,0.0,1.0,30.0,0.0,5.0,50.0,201.0,2.0, As new,0.0
695,7340 WASMES,House,92000,3.0,201.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,193.0,1.0,Good,0.0
696,6200 Chtelet,House,93000,1.0,201.0,Semi equipped,0.0,0.0,1.0,16.0,0.0,5.0,201.0,62.0,2.0, Just renovated,0.0
697,6044 Roux,House,93000,4.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,501.0,1.0, To renovate,0.0
698,7500 Tournai,House,93000,2.0,50.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,50.0,201.0,2.0, To be done up,0.0
699,4870 Trooz,House,94000,4.0,144.0,Not installed,0.0,0.0,1.0,60.0,0.0,5.0,144.0,216.0,2.0, To renovate,0.0
700,7700 Mouscron,House,94000,2.0,97.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,97.0,201.0,2.0, To renovate,0.0
701,3920 Lommel,House,94000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
702,5580 Rochefort Jemelle,House,94500,4.0,140.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,140.0,281.0,3.0, To renovate,0.0
703,9600 Ronse,House,94500,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,310.0,1.0,Good,0.0
704,9600 Ronse,House,95000,2.0,80.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,80.0,50.0,3.0, To renovate,0.0
705,7340 Colfontaine,House,95000,2.0,83.0,Semi equipped,0.0,0.0,0.0,10.0,1.0,120.0,83.0,180.0,2.0, Good,0.0
706,5541 Hastire,House,95000,2.0,66.0,Hyper equipped,0.0,0.0,1.0,18.0,0.0,5.0,66.0,18.0,2.0, Good,0.0
707,5542 Hastire,House,95000,1.0,42.0,Installed,1.0,0.0,1.0,13.0,0.0,5.0,42.0,14.0,2.0, Good,0.0
708,7080 Frameries,House,95000,2.0,135.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,135.0,350.0,2.0, To restore,0.0
709,5575 WILLERZIE,House,95000,2.0,250.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,250.0,201.0,3.0, To renovate,0.0
710,7712 Herseaux,House,95000,2.0,74.0,Installed,0.0,0.0,1.0,13.0,0.0,5.0,74.0,81.0,2.0, Just renovated,0.0
711,8930 Menen,House,95000,2.0,120.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,120.0,120.0,2.0, To renovate,0.0
712,7390 Quaregnon,House,95000,3.0,120.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,120.0,360.0,3.0, To renovate,0.0
713,7380 Quivrain,House,95000,3.0,161.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,161.0,30.0,2.0, To renovate,0.0
714,7340 WASMES,House,95000,2.0,110.0,USA installed,0.0,0.0,0.0,10.0,1.0,160.0,110.0,226.0,2.0, To be done up,0.0
715,7300 Boussu,House,95000,3.0,127.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,127.0,311.0,3.0, To renovate,0.0
716,7301 Hornu,House,95000,2.0,101.0,Installed,0.0,0.0,1.0,20.0,1.0,30.0,101.0,89.0,2.0, Good,0.0
717,7080 Eugies,House,95000,1.0,120.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,120.0,35.0,2.0, To renovate,0.0
718,7301 Hornu,House,95000,3.0,136.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,136.0,460.0,3.0, To renovate,0.0
719,7370 Dour,House,95000,2.0,104.0,Not installed,0.0,0.0,1.0,10.0,0.0,5.0,104.0,201.0,2.0, Good,0.0
720,7301 Hornu,House,95000,2.0,108.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,108.0,201.0,2.0, Good,0.0
721,4000 Liege,House,95000,2.0,82.0,Not installed,0.0,0.0,1.0,95.0,0.0,5.0,82.0,137.0,3.0, To renovate,0.0
722,5060 TAMINES,House,95000,2.0,90.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,90.0,56.0,1.0,Good,0.0
723,6840 Neufchteau,House,95000,2.0,153.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,153.0,159.0,3.0, To renovate,0.0
724,7370 Elouges,House,95000,3.0,113.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,113.0,201.0,2.0,Good,0.0
725,7340 Colfontaine,House,95000,2.0,201.0,Installed,0.0,0.0,1.0,45.0,0.0,5.0,201.0,100.0,2.0, To be done up,0.0
726,3582 Koersel,House,95000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,3.0,Good,0.0
727,7700 Mouscron,House,95000,2.0,111.0,USA installed,0.0,0.0,0.0,10.0,0.0,5.0,111.0,201.0,2.0, To be done up,0.0
728,6767 Lamorteau,House,95000,4.0,201.0,Installed,0.0,0.0,0.0,10.0,1.0,850.0,201.0,1017.0,1.0, To renovate,0.0
729,6030 Marchienne-au-Pont,House,95000,2.0,78.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,78.0,230.0,3.0, To be done up,0.0
730,9000 Gent,House,95000,4.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,45.0,1.0,Good,0.0
731,4100 Seraing,House,95000,2.0,74.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,74.0,233.0,3.0, To be done up,0.0
732,4420 Saint-Nicolas,House,95000,1.0,90.0,USA installed,0.0,0.0,1.0,11.0,0.0,5.0,90.0,60.0,2.0, As new,0.0
733,7600 Pruwelz,House,95000,2.0,104.0,Installed,0.0,0.0,1.0,25.0,1.0,70.0,104.0,190.0,2.0, To be done up,0.0
734,7012 Mons Jemappes,House,95000,2.0,130.0,Semi equipped,0.0,0.0,1.0,15.0,1.0,32.0,130.0,201.0,2.0, To renovate,0.0
735,7390 Quaregnon,House,95000,5.0,226.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,226.0,201.0,2.0, To renovate,0.0
736,4683 Vivegnis,House,95000,1.0,74.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,74.0,577.0,3.0,Good,0.0
737,6567 Labuissire,House,95000,2.0,110.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,110.0,201.0,3.0, To be done up,0.0
738,4690 Eben-Emael,House,95000,1.0,76.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,76.0,221.0,2.0,Good,0.0
739,6043 Ransart,House,95000,2.0,60.0,Installed,1.0,0.0,0.0,10.0,0.0,5.0,60.0,334.0,1.0,Good,0.0
740,7080 Frameries,House,95000,2.0,90.0,Semi equipped,0.0,0.0,1.0,7.0,1.0,60.0,90.0,201.0,1.0,Good,0.0
741,6040 Jumet,House,95000,2.0,95.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,95.0,327.0,1.0,Good,0.0
742,6060 Gilly,House,95000,2.0,122.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,122.0,1065.0,1.0,Good,0.0
743,5620 Florennes,House,95000,3.0,174.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,174.0,201.0,3.0,Good,0.0
744,4170 Comblain-au-Pont,House,95000,2.0,201.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,4.0,Good,0.0
745,4040 Herstal,House,95000,2.0,81.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,81.0,70.0,2.0, To be done up,0.0
746,6830 Bouillon,House,95000,2.0,85.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,85.0,85.0,2.0,Good,0.0
747,5300 SEILLES,House,95000,2.0,100.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,100.0,163.0,2.0, To renovate,0.0
748,6830 Bouillon,House,95000,4.0,87.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,87.0,85.0,2.0,Good,0.0
749,9500 Onkerzele,House,95000,2.0,75.0,Semi equipped,0.0,0.0,0.0,10.0,1.0,75.0,75.0,130.0,2.0,Good,0.0
750,5300 Andenne,House,95000,2.0,103.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,103.0,54.0,3.0, Good,0.0
751,7380 Quievrain,House,95000,2.0,92.0,Not installed,0.0,0.0,0.0,10.0,1.0,110.0,92.0,195.0,2.0, To restore,0.0
752,7020 Nimy,House,95000,2.0,110.0,Semi equipped,0.0,0.0,0.0,10.0,1.0,30.0,110.0,118.0,2.0, To renovate,0.0
753,4450 Juprelle,House,95000,4.0,155.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,155.0,60.0,3.0, To renovate,0.0
754,7110 La Louvire Houdeng-Goegnies,House,95000,3.0,140.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,140.0,350.0,3.0, To be done up,0.0
755,7860 Lessen,House,95000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,300.0,2.0, Good,0.0
756,5630 Cerfontaine,House,95000,4.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,342.0,2.0, Good,0.0
757,7860 Lessen,House,95000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,69.0,2.0, Good,0.0
758,8930 Menen,House,95000,2.0,85.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,85.0,201.0,1.0,Good,0.0
759,7012 Mons Jemappes,House,95000,2.0,154.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,154.0,300.0,2.0, To be done up,0.0
760,7134 Ressaix,House,95000,3.0,123.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,123.0,275.0,2.0, To be done up,0.0
761,7040 Genly,House,95000,2.0,120.0,Not installed,0.0,0.0,0.0,10.0,1.0,520.0,120.0,763.0,3.0, To renovate,0.0
762,7130 Bray,House,95000,2.0,85.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,85.0,275.0,3.0, To renovate,0.0
763,4102 Ougre,House,95000,3.0,98.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,98.0,265.0,2.0, To renovate,0.0
764,7070 Le Roeulx,House,95000,3.0,190.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,190.0,201.0,2.0, To renovate,0.0
765,6180 Courcelles,House,95000,3.0,124.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,124.0,201.0,4.0, To renovate,0.0
766,7110 Strpy-Bracquegnies,House,95000,2.0,201.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0, To be done up,0.0
767,4820 Dison,House,95000,5.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,97.0,3.0, To renovate,0.0
768,6000 Charleroi,House,95000,3.0,120.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,120.0,150.0,3.0,Good,0.0
769,7080 Eugies,House,95000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, To renovate,0.0
770,7080 La Bouverie,House,95000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, Good,0.0
771,7760 MOLENBAIX,House,95000,1.0,63.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,63.0,290.0,3.0, To restore,0.0
772,6020 Dampremy,House,95000,5.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,110.0,2.0, Good,0.0
773,6567 Merbes-le-Chteau,House,95000,3.0,216.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,216.0,201.0,3.0,Good,0.0
774,6060 Charleroi,House,95000,4.0,201.0,Installed,0.0,0.0,1.0,60.0,0.0,5.0,201.0,250.0,3.0,Good,0.0
775,7012 Mons,House,95000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,100.0,3.0, Good,0.0
776,7340 Paturages,House,95000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0,Good,0.0
777,7700 Mouscron,House,95000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,1.0,15.0,201.0,201.0,1.0, To renovate,0.0
778,6183 Trazegnies,House,95000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,1.0,500.0,201.0,632.0,2.0, Good,0.0
779,4000 Lige,House,95000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, To renovate,0.0
780,7370 Dour Elouges,House,95000,5.0,175.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,175.0,201.0,3.0,Good,0.0
781,6001 Marcinelle,House,95000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,169.0,1.0,Good,0.0
782,5660 Petigny,House,95000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,520.0,1.0,Good,0.0
783,6020 Dampremy,House,95000,1.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,1.0,Good,0.0
784,6060 Gilly Charleroi,House,95000,1.0,60.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,60.0,201.0,3.0,Good,0.0
785,6593 Macquenoise,House,95000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,1174.0,4.0, To be done up,0.0
786,9420 Mere,House,95000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,260.0,4.0,Good,0.0
787,6800 Libramont-Chevigny,House,95000,4.0,201.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,2640.0,4.0,Good,0.0
788,7301 Boussu Hornu,House,95000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, Good,0.0
789,7700 Mouscron,House,96000,2.0,107.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,107.0,78.0,2.0, To be done up,0.0
790,7120 Estinnes Haulchin,House,96050,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,201.0,2.0, To be done up,0.0
791,4101 Jemeppe-sur-Meuse,House,97000,3.0,95.0,Semi equipped,0.0,0.0,0.0,10.0,1.0,40.0,95.0,1.0,2.0, To renovate,0.0
792,4000 Lige,House,97000,4.0,160.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,160.0,129.0,2.0, Good,0.0
793,6030 Marchienne-au-Pont,House,97000,2.0,55.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,55.0,201.0,3.0, To renovate,0.0
794,9500 Geraardsbergen,House,97000,4.0,40.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,40.0,40.0,2.0, To renovate,0.0
795,4821 Andrimont,House,97000,2.0,123.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,123.0,201.0,2.0, Just renovated,0.0
796,6534 Thuin Goze,House,97000,2.0,113.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,113.0,140.0,2.0, To renovate,0.0
797,6042 Lodelinsart,House,97000,3.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,80.0,1.0, To be done up,0.0
798,7100 La Louvire,House,97000,2.0,99.0,USA semi equipped,0.0,0.0,1.0,48.0,1.0,35.0,99.0,160.0,2.0, To be done up,0.0
799,7130 Bray,House,97000,2.0,95.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,95.0,240.0,3.0,Good,0.0
800,3640 Kinrooi,House,97000,3.0,201.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,2625.0,4.0, To renovate,0.0
801,7140 Morlanwelz,House,97000,2.0,95.0,Installed,0.0,0.0,1.0,16.0,0.0,5.0,95.0,240.0,2.0,Good,0.0
802,8400 Oostende,House,97200,4.0,196.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,196.0,188.0,2.0, To renovate,0.0
803,8420 Wenduine,House,97410,2.0,201.0,USA installed,0.0,0.0,1.0,15.0,1.0,110.0,201.0,155.0,4.0, As new,0.0
804,9140 Temse,House,98000,2.0,201.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,201.0,100.0,2.0,Good,0.0
805,6534 Gozee,House,98000,1.0,90.0,Semi equipped,0.0,0.0,1.0,90.0,0.0,5.0,90.0,188.0,3.0,Good,0.0
806,6032 Mont-sur-Marchienne,House,98000,2.0,75.0,Semi equipped,0.0,0.0,0.0,10.0,1.0,50.0,75.0,150.0,2.0,Good,0.0
807,8970 Poperinge,House,98000,3.0,111.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,111.0,201.0,2.0, To renovate,0.0
808,7170 LA HESTRE,House,98000,2.0,164.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,164.0,100.0,3.0, To be done up,0.0
809,4800 Verviers,House,98000,3.0,131.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,131.0,61.0,3.0, To restore,0.0
810,7040 BLAREGNIES,House,98000,3.0,175.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,175.0,201.0,3.0, To renovate,0.0
811,6200 Chtelet,House,98000,1.0,88.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,88.0,170.0,2.0, Good,0.0
812,7390 Quaregnon,House,98000,4.0,145.0,Not installed,0.0,0.0,0.0,10.0,1.0,240.0,145.0,310.0,3.0, To renovate,0.0
813,4020 Liege,House,99000,2.0,67.0,Not installed,0.0,0.0,1.0,3.0,0.0,5.0,67.0,51.0,2.0, Good,0.0
814,4682 Oupeye,House,99000,2.0,88.0,Not installed,0.0,0.0,1.0,16.0,0.0,5.0,88.0,80.0,3.0, To renovate,0.0
815,4101 Jemeppe,House,99000,2.0,201.0,Not installed,0.0,0.0,0.0,10.0,1.0,120.0,201.0,157.0,2.0, To renovate,0.0
816,4020 WANDRE,House,99000,3.0,130.0,Installed,0.0,0.0,1.0,80.0,0.0,5.0,130.0,285.0,3.0, To be done up,0.0
817,4987 Stoumont,House,99000,2.0,120.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,120.0,400.0,3.0, To restore,0.0
818,4020 Wandre,House,99000,3.0,87.0,Installed,0.0,0.0,1.0,13.0,1.0,96.0,87.0,124.0,2.0, To renovate,0.0
819,4470 SAINT-GEORGES-SUR-MEUSE,House,99000,2.0,131.0,Semi equipped,0.0,0.0,0.0,10.0,0.0,5.0,131.0,160.0,2.0, Good,0.0
820,4540 Amay,House,99000,2.0,112.0,Semi equipped,0.0,0.0,0.0,10.0,1.0,138.0,112.0,244.0,3.0, To renovate,0.0
821,5563 Houyet,House,99000,1.0,96.0,Not installed,0.0,0.0,0.0,10.0,1.0,1060.0,96.0,1160.0,4.0, To renovate,0.0
822,6200 Bouffioulx,House,99000,2.0,170.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,170.0,170.0,2.0, Good,0.0
823,4500 Huy,House,99000,4.0,192.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,192.0,73.0,2.0, To renovate,0.0
824,3700 Tongeren,House,99000,4.0,202.0,Semi equipped,0.0,0.0,0.0,10.0,1.0,350.0,202.0,436.0,1.0, To renovate,0.0
825,6031 Charleroi Monceau-sur-Sambre,House,99000,3.0,124.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,124.0,110.0,2.0, To renovate,0.0
826,4610 Beyne-Heusay,House,99000,2.0,101.0,Installed,0.0,0.0,1.0,30.0,0.0,5.0,101.0,201.0,2.0,Good,0.0
827,5651 Thy-le-chteau,House,99000,2.0,113.0,Installed,0.0,0.0,1.0,3.0,0.0,5.0,113.0,201.0,2.0, To be done up,0.0
828,4800 Verviers,House,99000,4.0,140.0,Installed,0.0,0.0,0.0,10.0,0.0,5.0,140.0,50.0,2.0, To renovate,0.0
829,7012 Jemappes,House,99000,2.0,131.0,Installed,0.0,0.0,0.0,10.0,1.0,82.0,131.0,167.0,1.0, To renovate,0.0
830,7340 PTURAGES,House,99000,3.0,200.0,Not installed,0.0,0.0,0.0,10.0,1.0,270.0,200.0,270.0,2.0, To restore,0.0
831,1470 Genappe,House,99000,2.0,95.0,Installed,0.0,0.0,0.0,10.0,1.0,140.0,95.0,230.0,3.0, Just renovated,0.0
832,7700 Mouscron,House,99000,1.0,57.0,Semi equipped,0.0,0.0,0.0,10.0,1.0,42.0,57.0,75.0,2.0, Good,0.0
833,4020 Lige Jupillesur-Meuse,House,99000,2.0,95.0,Installed,0.0,0.0,1.0,45.0,0.0,5.0,95.0,125.0,2.0, To be done up,0.0
834,6183 Trazegnies,House,99000,3.0,146.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,146.0,157.0,2.0, Good,0.0
835,8820 Torhout,House,99000,3.0,113.0,Not installed,0.0,0.0,0.0,10.0,0.0,5.0,113.0,108.0,3.0, To renovate,0.0
836,6042 Charleroi Lodelinsart,House,99000,3.0,140.0,Installed,0.0,0.0,1.0,10.0,1.0,60.0,140.0,140.0,2.0, To renovate,0.0
